epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,951.352,0.61754,0.56208,0.85983,0.94469,1,0.98382,0.79492,0.57372,0.5366,0.79481,0.000990125,0.000990125,0.000990125
23,992.805,0.58802,0.51393,0.84768,0.91638,1,0.98023,0.85559,0.51717,0.50936,0.78627,0.00097775,0.00097775,0.00097775
24,1035.4,0.56916,0.49083,0.825,0.91463,1,0.96558,0.84355,0.53573,0.56628,0.79176,0.000965375,0.000965375,0.000965375
25,1077.23,0.5702,0.50635,0.84107,0.94094,1,0.98719,0.82698,0.58816,0.55496,0.79192,0.000953,0.000953,0.000953
26,1117.92,0.56994,0.49489,0.8406,0.94775,0.98006,0.98598,0.80473,0.65265,0.53435,0.80051,0.000940625,0.000940625,0.000940625
27,1158.88,0.62573,0.51545,0.85165,0.94961,1,0.98709,0.85887,0.5078,0.51862,0.78623,0.00092825,0.00092825,0.00092825
28,1199.48,0.6036,0.51844,0.84259,0.96175,1,0.99401,0.8404,0.54487,0.50901,0.79259,0.000915875,0.000915875,0.000915875
29,1239.11,0.57948,0.48413,0.83225,0.97376,1,0.995,0.87098,0.49081,0.48099,0.77891,0.0009035,0.0009035,0.0009035
30,1279.06,0.58723,0.50416,0.84268,0.97639,0.99215,0.99461,0.8404,0.54092,0.47969,0.78303,0.000891125,0.000891125,0.000891125
31,1318.39,0.60836,0.49302,0.84184,0.96871,0.99286,0.99391,0.88584,0.49607,0.45731,0.78213,0.00087875,0.00087875,0.00087875
32,1358.18,0.54601,0.46313,0.83126,0.97872,1,0.995,0.87703,0.48715,0.44069,0.78167,0.000866375,0.000866375,0.000866375
33,1398.17,0.5748,0.45869,0.83401,0.98309,0.99947,0.995,0.84772,0.54376,0.45256,0.78609,0.000854,0.000854,0.000854
34,1437.53,0.57757,0.46741,0.83916,0.9778,1,0.995,0.86405,0.52736,0.47427,0.78371,0.000841625,0.000841625,0.000841625
35,1477.96,0.58281,0.46885,0.82266,0.93068,1,0.98491,0.85797,0.51415,0.51457,0.7816,0.00082925,0.00082925,0.00082925
36,1518.31,0.59499,0.46839,0.82343,0.9165,1,0.96587,0.84029,0.53399,0.55293,0.7941,0.000816875,0.000816875,0.000816875
37,1560.1,0.55192,0.43928,0.84252,0.93305,1,0.98711,0.86509,0.50932,0.48119,0.78324,0.0008045,0.0008045,0.0008045
38,1601.37,0.5448,0.43412,0.84081,0.95487,1,0.995,0.87079,0.51511,0.46361,0.78038,0.000792125,0.000792125,0.000792125
39,1642.86,0.56106,0.41786,0.82409,0.93323,1,0.99164,0.87354,0.51155,0.46168,0.7895,0.00077975,0.00077975,0.00077975
40,1683.9,0.57405,0.42339,0.82322,0.93365,1,0.98685,0.85359,0.52435,0.46561,0.78092,0.000767375,0.000767375,0.000767375
41,1725.12,0.529,0.41746,0.82184,0.93256,1,0.98748,0.85284,0.52346,0.46046,0.78423,0.000755,0.000755,0.000755
42,1768.55,0.54375,0.41585,0.82304,0.93306,1,0.98496,0.86031,0.51946,0.43812,0.78063,0.000742625,0.000742625,0.000742625
43,1813.14,0.51297,0.41839,0.82132,0.9604,1,0.99249,0.86489,0.51866,0.42932,0.78736,0.00073025,0.00073025,0.00073025
44,1856.17,0.53869,0.42103,0.83263,0.9943,1,0.995,0.86434,0.48069,0.37268,0.77471,0.000717875,0.000717875,0.000717875
45,1898.9,0.52773,0.40823,0.83186,0.99568,1,0.995,0.84645,0.51865,0.36803,0.77702,0.0007055,0.0007055,0.0007055
46,1942.1,0.50019,0.38371,0.82207,0.99434,1,0.995,0.85513,0.50751,0.37482,0.77901,0.000693125,0.000693125,0.000693125
47,1986.09,0.54133,0.42066,0.83709,0.99176,1,0.995,0.84618,0.55485,0.41204,0.78537,0.00068075,0.00068075,0.00068075
48,2031.1,0.55049,0.43102,0.83058,0.98921,1,0.995,0.87863,0.51099,0.38733,0.78512,0.000668375,0.000668375,0.000668375
49,2073.72,0.53819,0.38957,0.82068,0.9608,0.99925,0.98678,0.86757,0.51638,0.40459,0.78495,0.000656,0.000656,0.000656
50,2114.66,0.54549,0.39258,0.81546,0.96228,0.99615,0.98595,0.85512,0.50199,0.38837,0.78063,0.000643625,0.000643625,0.000643625
51,2157.24,0.53698,0.39947,0.83077,0.9556,1,0.98477,0.86557,0.48139,0.40935,0.78061,0.00063125,0.00063125,0.00063125
52,2201.69,0.48907,0.36443,0.8197,0.95527,1,0.982,0.88537,0.44098,0.39916,0.77366,0.000618875,0.000618875,0.000618875
53,2245.94,0.50054,0.39366,0.83329,0.95987,1,0.97959,0.87816,0.46457,0.4,0.77709,0.0006065,0.0006065,0.0006065
54,2288.78,0.50134,0.37217,0.80722,0.96132,1,0.98595,0.87958,0.47031,0.38072,0.77544,0.000594125,0.000594125,0.000594125
55,2331.12,0.5125,0.3753,0.81505,0.96272,1,0.99431,0.89307,0.46338,0.36851,0.77284,0.00058175,0.00058175,0.00058175
56,2374.25,0.52564,0.38098,0.8325,0.99589,1,0.995,0.89551,0.44927,0.35389,0.76763,0.000569375,0.000569375,0.000569375
57,2418.35,0.50117,0.37871,0.81938,0.9944,1,0.995,0.88851,0.4462,0.33012,0.76732,0.000557,0.000557,0.000557
58,2462.43,0.50771,0.359,0.81457,0.99368,1,0.995,0.88476,0.47007,0.33839,0.77726,0.000544625,0.000544625,0.000544625
59,2505.85,0.49594,0.36724,0.81545,0.99605,1,0.995,0.87814,0.46044,0.33574,0.76982,0.00053225,0.00053225,0.00053225
60,2548.33,0.49643,0.38053,0.81791,0.9953,0.99997,0.995,0.8793,0.50052,0.34079,0.76977,0.000519875,0.000519875,0.000519875
61,2591.99,0.51363,0.38307,0.82794,0.99505,1,0.995,0.8855,0.46283,0.32442,0.76996,0.0005075,0.0005075,0.0005075
62,2635.88,0.52857,0.38089,0.81661,0.99625,1,0.995,0.85199,0.5283,0.33552,0.77223,0.000495125,0.000495125,0.000495125
63,2680.13,0.5155,0.36279,0.82118,0.99551,1,0.995,0.86831,0.4948,0.3332,0.77094,0.00048275,0.00048275,0.00048275
64,2722.38,0.52673,0.36263,0.80554,0.99578,1,0.995,0.88899,0.47983,0.33603,0.77972,0.000470375,0.000470375,0.000470375
65,2765.56,0.49931,0.35793,0.8223,0.99631,1,0.995,0.87783,0.48175,0.32395,0.77047,0.000458,0.000458,0.000458
66,2807.31,0.49599,0.35511,0.8206,0.99633,1,0.995,0.88024,0.46298,0.32808,0.76877,0.000445625,0.000445625,0.000445625
67,2848.1,0.4911,0.36002,0.81161,0.99604,1,0.995,0.88739,0.45216,0.32312,0.76463,0.00043325,0.00043325,0.00043325
68,2890.67,0.55442,0.37511,0.81863,0.99506,1,0.995,0.90688,0.4244,0.31981,0.76369,0.000420875,0.000420875,0.000420875
69,2934.35,0.48617,0.3648,0.80266,0.99495,1,0.995,0.88994,0.46055,0.32787,0.76673,0.0004085,0.0004085,0.0004085
70,2976.86,0.48371,0.34775,0.82091,0.99619,1,0.995,0.87765,0.45432,0.31071,0.7663,0.000396125,0.000396125,0.000396125
71,3018.92,0.47219,0.33435,0.81694,0.99666,1,0.995,0.88334,0.44374,0.30205,0.76688,0.00038375,0.00038375,0.00038375
72,3061.78,0.50338,0.35474,0.81798,0.99588,1,0.995,0.89617,0.42839,0.31181,0.76476,0.000371375,0.000371375,0.000371375
73,3104.04,0.49781,0.35311,0.82334,0.995,1,0.995,0.88437,0.46145,0.32884,0.7666,0.000359,0.000359,0.000359
